년도,월,일,요일,일계,공휴일,평균기온,최저기온,최고기온,강수계속시간,일강수랑,현장학습
2017,09,05,화,"2,184",0,21.9,20.4,23.7,2.42,0,468
2017,09,06,수,"1,803",0,20.6,18.5,24,9.67,2,594
2017,09,07,목,"4,453",0,22.4,17.8,27.5,0,0,432
2017,09,08,금,"4,176",0,24.3,20.4,29.9,0,0,648
2017,09,09,토,"17,303",0,23.8,19.2,28.2,0,0,18
2017,09,10,일,"16,529",0,23,19.9,26.1,4.67,0.5,0
2017,09,11,월,"10,956",0,21.2,18.6,24.6,10.33,24,270
2017,09,12,화,"3,800",0,22.1,17.7,27.9,0,0,468
2017,09,13,수,"3,875",0,21.4,15.9,27.5,0,0,594
2017,09,14,목,"3,009",0,22.4,14.8,29.5,0,0,432
2017,09,15,금,"5,715",0,22.6,17.8,27.9,0,0,648
2017,09,16,토,"20,881",0,22,16.7,27.6,0,0,18
2017,09,17,일,"21,699",0,23.1,19,29.2,0,0,0
2017,09,18,월,"4,196",0,21.9,16.4,27.6,0,0,270
2017,09,19,화,"2,313",0,22.6,20.1,25.8,1.5,8,468
2017,09,20,수,"6,149",0,19.5,14.1,24.9,0,0,594
2017,09,21,목,"4,800",0,20.3,14.2,27,0,0,432
2017,09,22,금,"7,283",0,20.6,15.4,26.8,0,0,648
2017,09,23,토,"17,515",0,21.8,17.6,27.3,0.33,0,18
2017,09,24,일,"14,520",0,22.4,18.8,27.9,0.75,0,0
2017,09,25,월,"2,522",0,23.4,17.4,30.1,0,0,270
2017,09,26,화,"3,580",0,25.1,19.4,31.4,3.58,0,468
2017,09,27,수,"2,494",0,22.7,19.9,27.3,10.25,0.5,594
2017,09,28,목,"4,031",0,19.2,14.2,25.3,0,0,432
2017,09,29,금,"6,538",0,17.4,11.2,23.5,0,0,648
2017,09,30,토,"12,712",0,20,14.7,25.9,0,0,18
2017,10,01,일,"6,413",0,18.2,15.5,21.2,10.83,4,0
2017,10,02,월,"21,387",0,22,15.6,29.4,3.5,1.5,495
2017,10,03,화,"16,489",1,17.6,13.4,23.6,0,0,858
2017,10,04,수,"19,220",1,16.7,10.7,24.3,0,0,1089
2017,10,05,목,"32,576",1,18.7,13.9,23.4,0,0,792
2017,10,06,금,"20,948",0,18.9,16.2,23.3,3.25,0.5,1188
2017,10,07,토,"32,091",0,21.9,16.9,28.8,1.25,0,33
2017,10,08,일,"29,251",0,23,19.3,28.7,0,0,0
2017,10,09,월,"21,174",0,22.5,19.8,27.6,0.33,0,495
2017,10,10,화,"2,304",0,21.4,18.6,24.8,3.42,0.4,858
2017,10,11,수,"2,107",0,15.5,12.2,21.7,10.33,20,1089
2017,10,12,목,"3,902",0,11.4,8.8,21.7,0,0,792
2017,10,13,금,"6,403",0,12.8,6.1,18.9,0,0,1188
2017,10,14,토,"16,985",0,14.4,9,20.5,0,0,33
2017,10,15,일,"19,657",0,15.8,9,23,0,0,0
2017,10,16,월,"6,706",0,16.6,13.6,22,0,0,495
2017,10,17,화,"14,032",0,16.2,9.2,23.9,0,0,858
2017,10,18,수,"5,007",0,16.5,14.2,19.1,7.75,0.1,1089
2017,10,19,목,"5,915",0,17,11.9,23.2,0,0,792
2017,10,20,금,"10,375",0,17,11.1,24.2,0,0,1188
2017,10,21,토,"22,658",0,17.6,11,25.2,0,0,33
2017,10,22,일,"25,073",0,16.3,11,23.5,0,0,0
2017,10,23,월,"4,545",0,13.7,8.6,20.6,0,0,495
2017,10,24,화,"19,454",0,14.4,9.9,20.9,0,0,858
2017,10,25,수,"4,625",0,14.4,9.5,20.6,0,0,1089
2017,10,26,목,"5,123",0,14.5,10.7,18.1,0,0,792
2017,10,27,금,"8,431",0,16.9,11.9,24.2,0,0,1188
2017,10,28,토,"26,879",0,17.2,10.6,24.8,0,0,33
2017,10,29,일,"19,514",0,11.5,6.3,17.2,0,0,0
2017,10,30,월,"3,338",0,7.7,2.5,13.2,0,0,495
2017,10,31,화,"5,768",0,10.4,3.6,16,0,0,858
2017,11,01,수,"3,363",0,14.4,11.5,18.1,0,0,198
2017,11,02,목,"2,669",0,15.5,14,18,0.92,1,144
2017,11,03,금,"3,156",0,12.3,6.1,16.6,2.75,1.5,216
2017,11,04,토,"12,087",0,7.8,4.5,13.7,0,0,6
2017,11,05,일,"12,762",0,8.4,2.6,15.4,0,0,0
2017,11,06,월,"3,340",0,11.4,8,16.5,0,0,90
2017,11,07,화,"3,494",0,14.4,9.2,18.4,0.08,0,156
2017,11,08,수,"2,653",0,13.1,6.9,17.2,1.33,0,198
2017,11,09,목,"3,089",0,9.4,3.7,16.8,0,0,144
2017,11,10,금,"2,353",0,9.8,5.3,15.9,4.75,7.5,216
2017,11,11,토,"8,008",0,5.9,2.7,10.7,0,0,6
2017,11,12,일,"9,312",0,5.3,0.3,11.4,0,0,0
2017,11,13,월,"1,611",0,8.4,3.1,11.8,3.67,4.5,90
2017,11,14,화,"2,003",0,7.5,2.9,11.4,0,0,156
2017,11,15,수,"1,404",0,3.2,-1.1,6.5,0,0,198
2017,11,16,목,"1,245",0,1,-3.4,6.4,0,0,144
