년도,월,일,일계,공휴일,평균기온,일강수랑
2012,2,1,582,0,-12.8,0
2012,2,2,348,0,-13.7,0
2012,2,3,"1,594",0,-8.6,0.1
2012,2,4,"3,498",0,-3,0.2
2012,2,5,"6,058",0,-0.9,0
2012,2,6,"1,446",0,0.9,0.2
2012,2,7,882,0,-8.7,0
2012,2,8,599,0,-8,0
2012,2,9,938,0,-4.5,0
2012,2,10,"1,429",0,-3.5,0
2012,2,11,"4,820",0,-3.8,0
2012,2,12,"9,463",0,-0.1,0
2012,2,13,"5,650",0,3.1,0
2012,2,14,"3,273",0,3,0
2012,2,15,"2,157",0,-1.3,0
2012,2,16,"1,765",0,-2.8,0
2012,2,17,"1,100",0,-6.4,0
2012,2,18,"2,676",0,-6.8,0
2012,2,19,"4,782",0,-4.4,0
2012,2,20,"3,029",0,-0.2,0
2012,2,21,"2,956",0,2.3,0
2012,2,22,"3,710",0,5.8,0
2012,2,23,"2,769",0,4.4,0.3
2012,2,24,"4,324",0,4.3,0
2012,2,25,"8,463",0,1.2,0
2012,2,26,"8,523",0,-1.6,0
2012,2,27,"3,608",0,-0.7,0
2012,2,28,"4,370",0,2.1,0
2012,2,29,"6,226",0,5.4,0
2012,3,1,"44,840",1,8.7,0
2012,3,2,"1,821",0,6.9,0.3
2012,3,3,"28,016",0,6.9,0
2012,3,4,"19,505",0,6.2,0
2012,3,5,"1,100",0,5.3,7
2012,3,6,637,0,3,8.5
2012,3,7,"2,500",0,3,0
2012,3,8,"1,949",0,2,0
2012,3,9,"4,704",0,3.4,0
2012,3,10,"18,714",0,3.9,0
2012,3,11,"6,452",0,-2.4,0
2012,3,12,"1,241",0,-1.6,0
2012,3,13,"2,326",0,1.7,0
2012,3,14,"2,099",0,3.6,0
2012,3,15,"3,676",0,5.5,0
2012,3,16,"1,860",0,8.1,4
2012,3,17,"23,242",0,10.4,2
2012,3,18,"32,991",0,6.9,0
2012,3,19,"1,990",0,2.8,0
2012,3,20,"2,058",0,3.1,0
2012,3,21,"2,904",0,4.3,0
2012,3,22,"2,081",0,7.8,0
2012,3,23,"1,231",0,5,22
2012,3,24,"6,946",0,3.3,3.5
2012,3,25,"8,462",0,3.6,0
2012,3,26,"2,439",0,3.9,0
2012,3,27,"3,288",0,6.4,0
2012,3,28,"4,041",0,10.1,0
2012,3,29,"4,420",0,11.6,0
2012,3,30,"2,694",0,9,0.1
2012,3,31,"16,077",0,5.4,0
2012,4,1,"17,488",0,4.6,0
2012,4,2,"1,739",0,8.3,22
2012,4,3,"1,051",0,4.9,35
2012,4,4,"4,274",0,7.2,0
2012,4,5,"4,718",0,6.7,0
2012,4,6,"5,085",0,5.4,0
2012,4,7,"19,488",0,5.9,0
2012,4,8,"34,139",0,11.3,0
2012,4,9,"7,192",0,15.4,0
2012,4,10,"3,823",0,13.7,10.5
2012,4,11,"26,040",0,12.2,3
2012,4,12,"5,608",0,8.9,0
2012,4,13,"8,164",0,10.3,0
2012,4,14,"44,200",0,10.5,0
2012,4,15,"54,060",0,13.4,0
2012,4,16,"8,494",0,11.9,0
2012,4,17,"14,044",0,13.6,0
2012,4,18,"13,682",0,15.2,0
2012,4,19,"16,815",0,17,0
2012,4,20,"20,067",0,18.4,0
2012,4,21,"2,712",0,11.4,47.5
2012,4,22,"2,237",0,9.4,9
2012,4,23,"9,313",0,12.9,0
2012,4,24,"18,945",0,19.7,0
2012,4,25,701,0,15.1,28
2012,4,26,"12,742",0,11.9,2
2012,4,27,"18,126",0,15.2,0
2012,4,28,"47,761",0,17,0
2012,4,29,"55,424",0,19.9,0
2012,4,30,"23,569",0,22.9,0
2012,5,1,"39,330",0,22.6,0
2012,5,2,"7,337",0,23.1,0.4
2012,5,3,"14,741",0,20,0.2
2012,5,4,"20,176",0,19.7,0
2012,5,5,"65,214",1,18.8,0
2012,5,6,"26,618",0,18.1,0
2012,5,7,"7,122",0,18.5,0
2012,5,8,"6,714",0,20.8,0
2012,5,9,"10,484",0,20.7,0
2012,5,10,"12,853",0,20.1,0
2012,5,11,"16,390",0,16.2,0
2012,5,12,"41,830",0,17.1,0
2012,5,13,"30,496",0,19.1,0
2012,5,14,"5,050",0,16.1,6.5
2012,5,15,"9,973",0,16.9,0
2012,5,16,"10,048",0,16.6,0
2012,5,17,"8,856",0,16.6,0.5
2012,5,18,"16,014",0,18.1,0
2012,5,19,"35,780",0,19.5,0
2012,5,20,"32,067",0,21.3,0
2012,5,21,"9,871",0,23,0
2012,5,22,"9,685",0,23.3,0
2012,5,23,"11,842",0,22.1,0
2012,5,24,"8,096",0,19.7,0
2012,5,25,"15,412",0,20.5,0
2012,5,26,"38,601",0,19.8,0
2012,5,27,"52,636",0,19.3,0.3
2012,5,28,"51,979",1,20.9,0.1
2012,5,29,"9,658",0,21.6,0
2012,5,30,"5,330",0,20.7,0
2012,5,31,"9,733",0,20.9,0.2
2012,6,1,"11,620",0,21.4,0
2012,6,2,"33,738",0,23.1,0
2012,6,3,"36,422",0,23.3,0
2012,6,4,"8,195",0,23.7,0
2012,6,5,"17,044",0,22.5,0
2012,6,6,"48,921",1,23,0
2012,6,7,"8,318",0,23,0
2012,6,8,"10,673",0,22.2,2
2012,6,9,"31,089",0,24.2,0
2012,6,10,"25,517",0,23.7,0
2012,6,11,"5,856",0,23.2,0
2012,6,12,"8,273",0,22.6,0.4
2012,6,13,"8,521",0,23.4,0
2012,6,14,"9,094",0,24.8,0
2012,6,15,"11,206",0,23.7,0
2012,6,16,"21,483",0,23.5,0
2012,6,17,"22,372",0,23.6,0
2012,6,18,"5,432",0,24.9,0
2012,6,19,"6,506",0,26,0
2012,6,20,"5,712",0,25.4,0
2012,6,21,"5,930",0,25.7,0
2012,6,22,"8,983",0,24.3,0
2012,6,23,"17,365",0,26.2,0
2012,6,24,"17,037",0,27.8,0
2012,6,25,"6,791",0,26.5,0
2012,6,26,"4,732",0,24.6,0
2012,6,27,"4,717",0,24.8,0
2012,6,28,"4,714",0,25.3,0
2012,6,29,"4,689",0,25.9,20
2012,6,30,"2,910",0,21.9,69.5
2012,7,1,"15,464",0,21.6,0
2012,7,2,"3,163",0,24,0
2012,7,3,"3,520",0,22.7,25
2012,7,4,"5,461",0,24.4,0.3
2012,7,5,961,0,22.7,72
2012,7,6,"4,206",0,20.9,102.5
2012,7,7,"15,030",0,24.8,0
2012,7,8,"13,563",0,25.8,0
2012,7,9,"3,116",0,26.3,0
2012,7,10,"3,217",0,25.9,6.5
2012,7,11,"8,969",0,23.3,8
2012,7,12,"4,469",0,24.7,0
2012,7,13,"2,655",0,26.1,76.5
2012,7,14,"5,660",0,22.8,8
2012,7,15,"1,946",0,19.7,32.5
2012,7,16,"4,417",0,21.7,2.5
2012,7,17,"3,600",0,25.5,0
2012,7,18,"1,755",0,26.3,6
2012,7,19,990,0,23.9,72.5
2012,7,20,"3,787",0,25.6,1
2012,7,21,"12,309",0,27.5,0
2012,7,22,"8,049",0,27.2,16.5
2012,7,23,"3,267",0,27.6,1
2012,7,24,"3,793",0,27.8,0
2012,7,25,"3,622",0,27.9,0
2012,7,26,"3,333",0,28.1,0
2012,7,27,"3,003",0,27.9,0
2012,7,28,"8,388",0,28.5,0
2012,7,29,"7,744",0,29.2,0
2012,7,30,"5,254",0,28.4,18
2012,7,31,"5,259",0,29,0.1
2012,8,1,"5,076",0,30.8,0
2012,8,2,"5,377",0,30.8,0
2012,8,3,"5,822",0,31.3,0
2012,8,4,"7,144",0,31.7,0
2012,8,5,"5,100",0,31.8,0
2012,8,6,"3,321",0,31.5,0
2012,8,7,"2,609",0,30.7,0
2012,8,8,"3,465",0,29.6,0
2012,8,9,"3,435",0,29.7,0
2012,8,10,"4,028",0,27.4,0.3
2012,8,11,"11,868",0,27.7,0
2012,8,12,"5,768",0,25.5,17
2012,8,13,"5,171",0,26.6,2
2012,8,14,"6,317",0,26.7,15.5
2012,8,15,"1,255",1,23.7,136.5
2012,8,16,"5,584",0,26,0
2012,8,17,"6,081",0,27.5,0
2012,8,18,"11,092",0,27.2,2
2012,8,19,"10,595",0,27.9,5
2012,8,20,"1,309",0,25.4,59.5
2012,8,21,"3,237",0,25.3,137
2012,8,22,"1,990",0,22,17
2012,8,23,"4,391",0,23,0.1
2012,8,24,"4,731",0,23.3,7.5
2012,8,25,"13,225",0,25,11.5
2012,8,26,"19,679",0,27.5,0
2012,8,27,"3,138",0,28.5,0
2012,8,28,500,0,26.1,13.5
2012,8,29,"2,895",0,25.7,6
2012,8,30,396,0,21.4,34.5
2012,8,31,"4,730",0,23.8,0
2012,9,1,"22,648",0,25.2,0
2012,9,2,"27,521",0,25,0
2012,9,3,"4,232",0,24.9,0
2012,9,4,"1,097",0,22,55.5
2012,9,5,"3,831",0,22.3,10.5
2012,9,6,"6,005",0,21.6,0
2012,9,7,"7,813",0,22.5,3
2012,9,8,"18,592",0,20.2,25
2012,9,9,"27,160",0,20.9,0
2012,9,10,"4,722",0,23.2,0
2012,9,11,"6,598",0,22.8,0
2012,9,12,"5,370",0,21.6,0.5
2012,9,13,"1,425",0,20,13.5
2012,9,14,"7,411",0,19.4,2
2012,9,15,"28,041",0,21,0
2012,9,16,"16,418",0,19.9,2.5
2012,9,17,209,0,17.3,85.5
2012,9,18,"3,912",0,20.9,0
2012,9,19,"6,314",0,20.6,0
2012,9,20,"9,048",0,20.1,0
2012,9,21,"10,436",0,20.1,0
2012,9,22,"32,344",0,20.7,0
2012,9,23,"36,857",0,21.2,0
2012,9,24,"6,126",0,21.5,0
2012,9,25,"6,571",0,21.8,0
2012,9,26,"5,674",0,21.3,0
2012,9,27,"8,493",0,20.3,0
2012,9,28,"6,679",0,18,13.5
2012,9,29,"14,455",1,16.4,0.5
2012,9,30,"21,976",1,16.2,0
2012,10,1,"52,926",1,18.1,0
2012,10,2,"50,986",1,19.3,0
2012,10,3,"52,395",1,19.9,0
2012,10,4,"6,254",0,19,0
2012,10,5,"13,571",0,19,0
2012,10,6,"29,019",0,19.6,0
2012,10,7,"33,572",0,19.2,0
2012,10,8,"8,644",0,18.4,0
2012,10,9,"11,344",0,17.6,0
2012,10,10,"5,187",0,15.7,13
2012,10,11,"13,439",0,13.9,0
2012,10,12,"15,867",0,14.9,0
2012,10,13,"33,248",0,16.4,0
2012,10,14,"38,420",0,16.3,0
2012,10,15,"7,833",0,14.8,0
2012,10,16,"12,867",0,17.1,0
2012,10,17,"7,694",0,12.6,2.5
2012,10,18,"12,286",0,11.6,0
2012,10,19,"23,074",0,14.8,0
2012,10,20,"38,388",0,15.8,0
2012,10,21,"42,638",0,18.3,0
2012,10,22,"1,337",0,13.4,39.5
2012,10,23,"8,223",0,10,0
2012,10,24,"9,842",0,13.2,0
2012,10,25,"18,785",0,15.2,0
2012,10,26,"22,935",0,15.9,0
2012,10,27,"3,409",0,14.3,44
2012,10,28,"41,557",0,14.3,0
2012,10,29,"7,544",0,11.7,0
2012,10,30,"8,773",0,8.6,0.1
2012,10,31,"5,983",0,6.9,0.2
2012,11,1,"5,147",0,5.6,0
2012,11,2,"10,361",0,7.2,0
2012,11,3,"29,738",0,9.4,0
2012,11,4,"8,366",0,11.8,4
2012,11,5,"1,340",0,8.5,8
2012,11,6,"2,186",0,7.1,5
2012,11,7,"4,515",0,8.4,0
2012,11,8,"5,671",0,8.8,0
2012,11,9,"6,307",0,9.4,0
2012,11,10,"21,613",0,12,0
2012,11,11,"2,321",0,8.7,28
2012,11,12,"1,726",0,7.3,3
2012,11,13,"1,722",0,5.3,0
2012,11,14,"2,390",0,2.4,0
2012,11,15,"3,092",0,4.2,0
2012,11,16,"1,788",0,4.9,9.5
2012,11,17,"6,446",0,5.3,1.5
2012,11,18,"10,178",0,3.5,0
2012,11,19,"2,433",0,3.4,5.5
2012,11,20,"1,864",0,1.9,0
2012,11,21,"3,177",0,4.1,0
2012,11,22,"1,944",0,6.7,0.3
2012,11,23,"2,534",0,3.3,0
2012,11,24,"6,376",0,1.7,0
2012,11,25,"6,467",0,3.4,0.5
2012,11,26,"1,064",0,2.3,1
2012,11,27,"1,656",0,2.1,0
2012,11,28,981,0,5,1
2012,11,29,"1,385",0,0.8,0
2012,11,30,"1,582",0,1.7,0.5
2012,12,1,"3,360",0,-0.9,0
2012,12,2,"5,401",0,2.9,0
2012,12,3,776,0,1.7,5.4
2012,12,4,"1,027",0,-3.3,0
2012,12,5,875,0,-3.8,5.8
2012,12,6,528,0,-6.3,0.1
2012,12,7,466,0,-4.5,1.9
2012,12,8,"1,052",0,-8.2,0
2012,12,9,"1,089",0,-10.5,0
2012,12,10,598,0,-8.3,0
2012,12,11,840,0,-6.5,0
2012,12,12,"1,237",0,-5,0
2012,12,13,"1,141",0,-1.5,0
2012,12,14,484,0,2.7,18.5
2012,12,15,"3,329",0,4.6,0.5
2012,12,16,"4,495",0,1.6,0
2012,12,17,"1,780",0,-0.4,0
2012,12,18,923,0,-6.8,0
2012,12,19,"1,508",0,-6.9,0
2012,12,20,969,0,-3.4,0
2012,12,21,"1,051",0,-0.7,1.8
2012,12,22,"2,352",0,-3,0
2012,12,23,"1,442",0,-8.9,0
2012,12,24,829,0,-8.8,0
2012,12,25,"2,288",1,-8.9,1
2012,12,26,575,0,-10.8,0
2012,12,27,987,0,-5.7,0
2012,12,28,841,0,-0.9,0
2012,12,29,"2,204",0,-0.3,4.1
2012,12,30,"1,686",0,-8.2,2.3
2012,12,31,"1,049",0,-8.7,0
2013,1,1,"2,097",1,-4.7,3.1
2013,1,2,673,0,-11.7,0
2013,1,3,451,0,-13.2,0
2013,1,4,616,0,-10.7,0
2013,1,5,"1,970",0,-7,0
2013,1,6,"2,957",0,-6.3,0
2013,1,7,"1,199",0,-5.1,0
2013,1,8,"1,583",0,-4.6,0
2013,1,9,934,0,-9,0
2013,1,10,819,0,-8.3,0
2013,1,11,"1,276",0,-3.2,0
2013,1,12,"4,165",0,0,0.1
2013,1,13,"5,566",0,-0.5,0
2013,1,14,"1,570",0,-2.1,0
2013,1,15,"1,599",0,-2.1,0
2013,1,16,"1,141",0,-2.6,0.3
2013,1,17,"1,170",0,-5.8,0
2013,1,18,"1,248",0,-4.4,0
2013,1,19,"5,815",0,0.5,0
2013,1,20,"6,797",0,1.6,0
2013,1,21,458,0,2.2,16.5
2013,1,22,"3,116",0,3.8,0.5
2013,1,23,863,0,1.8,1.5
2013,1,24,"1,298",0,-0.9,0.1
2013,1,25,835,0,-9.1,0
2013,1,26,"1,856",0,-9.2,0
2013,1,27,"2,039",0,-7.3,0
2013,1,28,"1,275",0,-3.5,0
2013,1,29,"1,464",0,2.2,0
2013,1,30,"1,856",0,5.4,0
2013,1,31,"3,046",0,7.4,0
2013,2,1,350,0,7.3,46.5
2013,2,2,"5,473",0,-1.1,0
2013,2,3,"2,677",0,-3.2,7.5
2013,2,4,"1,258",0,-0.8,7.4
2013,2,5,"1,055",0,-0.6,4.5
2013,2,6,"1,272",0,-1.5,2.1
2013,2,7,425,0,-11.1,0
2013,2,8,377,0,-11.5,0
2013,2,9,896,1,-7.2,0
2013,2,10,"1,832",1,-4,1.2
2013,2,11,"3,447",1,-5.8,0
2013,2,12,"1,939",0,-3.8,0
2013,2,13,"1,834",0,-1.3,0
2013,2,14,"2,150",0,1.1,0
2013,2,15,"2,076",0,-1.2,0
2013,2,16,"5,482",0,-2.6,0
2013,2,17,"7,209",0,2.3,0
2013,2,18,"1,771",0,0.5,0
2013,2,19,"1,813",0,-2.9,0
2013,2,20,"1,364",0,-4.8,0
2013,2,21,"1,982",0,-1.7,0
2013,2,22,"1,633",0,0.5,3.9
2013,2,23,"5,647",0,-0.9,0
2013,2,24,"9,533",0,1.4,0
2013,2,25,"2,977",0,3.3,0
2013,2,26,"2,416",0,4.8,0
2013,2,27,"4,829",0,3.4,0
2013,2,28,"5,913",0,6.7,1
2013,3,1,"11,647",1,0.8,3
2013,3,2,"11,432",0,-0.8,0
2013,3,3,"10,680",0,0.4,0
2013,3,4,"2,033",0,3.1,0
2013,3,5,"2,715",0,3.7,0
2013,3,6,"3,338",0,7.9,0
2013,3,7,"1,437",0,8,0.5
2013,3,8,"3,044",0,8.5,0
2013,3,9,"38,320",0,13.2,0
2013,3,10,"16,287",0,1.2,0
2013,3,11,"3,121",0,4.2,0
2013,3,12,"3,790",0,7.5,3.5
2013,3,13,"1,434",0,5.2,11.5
2013,3,14,"2,670",0,4.1,0
2013,3,15,"3,414",0,4.6,0
2013,3,16,"32,405",0,6.3,0
2013,3,17,"31,243",0,8.2,7.5
2013,3,18,"3,195",0,8.3,1
2013,3,19,"2,829",0,8,0
2013,3,20,"1,336",0,2.8,0.1
2013,3,21,"3,086",0,1.5,0
2013,3,22,"2,017",0,3.4,0
2013,3,23,"25,286",0,5.4,0
2013,3,24,"28,783",0,5.1,0
2013,3,25,"7,604",0,2.8,0
2013,3,26,"3,469",0,4.4,0
2013,3,27,"5,796",0,7.5,0
2013,3,28,"3,869",0,7.3,0
2013,3,29,"6,130",0,5.4,0
2013,3,30,"23,882",0,4.9,0.2
2013,3,31,"33,954",0,6.3,0
2013,4,1,"5,412",0,9.2,0.5
2013,4,2,912,0,7.2,8.5
2013,4,3,"6,150",0,7.9,0
2013,4,4,"7,251",0,12.6,0
2013,4,5,"12,548",0,14.6,0
2013,4,6,"1,445",0,7.5,14
2013,4,7,"13,905",0,5.1,1
2013,4,8,"4,909",0,8,1
2013,4,9,"3,719",0,6.2,0.5
2013,4,10,"4,633",0,5,1.5
2013,4,11,"4,800",0,5.5,0.5
2013,4,12,"8,721",0,6.9,0
2013,4,13,"57,059",0,11.4,0
2013,4,14,"19,530",0,8.3,3.5
2013,4,15,"4,893",0,7.5,0
2013,4,16,"11,511",0,13.2,0
2013,4,17,"15,079",0,14.8,0
2013,4,18,"10,980",0,12.3,0
2013,4,19,"29,835",0,9.8,0
2013,4,20,"8,333",0,6.6,9.5
2013,4,21,"65,931",0,9,0
2013,4,22,"15,708",0,11.4,0
2013,4,23,"7,362",0,11.2,5.5
2013,4,24,"13,927",0,12.3,0.1
2013,4,25,"6,709",0,9.3,4.5
2013,4,26,"29,490",0,11.7,0.1
2013,4,27,"49,301",0,12.8,0
2013,4,28,"53,662",0,16,0
2013,4,29,"3,405",0,13.5,21
2013,4,30,"22,086",0,13.4,0
2013,5,1,"43,219",0,13.2,1
2013,5,2,"11,389",0,12.4,1
2013,5,3,"16,032",0,12.6,0
2013,5,4,"43,618",0,13.9,0
2013,5,5,"66,905",1,14.3,0
2013,5,6,"14,302",0,14.6,0
2013,5,7,"11,663",0,18.7,0
2013,5,8,"10,254",0,19.4,0
2013,5,9,"11,841",0,18.1,2.5
2013,5,10,"5,533",0,14,22
2013,5,11,"47,683",0,17.9,0
2013,5,12,"32,539",0,19.1,1
2013,5,13,"10,904",0,21.6,0
2013,5,14,"11,673",0,20.2,0
2013,5,15,"14,760",0,19.4,0
2013,5,16,"21,662",0,22,0
2013,5,17,"60,949",1,20.2,0
2013,5,18,"46,110",0,17.7,14.5
2013,5,19,"13,057",0,16.6,19.5
2013,5,20,"6,346",0,14.4,0
2013,5,21,"10,063",0,17.7,0
2013,5,22,"12,241",0,19.7,0
2013,5,23,"10,575",0,22.1,0
2013,5,24,"15,296",0,21.3,0
2013,5,25,"31,139",0,24.7,0
2013,5,26,"28,554",0,23.9,0
2013,5,27,"2,234",0,19.7,56.5
2013,5,28,"1,734",0,18.9,11.5
2013,5,29,"3,851",0,16.1,2.5
2013,5,30,"12,354",0,19.2,0
2013,5,31,"21,289",0,21.3,0
2013,6,1,"39,931",0,21.7,0
2013,6,2,"40,679",0,23.5,0
2013,6,3,"9,701",0,21.3,0
2013,6,4,"10,446",0,22.8,0.2
2013,6,5,"12,820",0,24.8,0
2013,6,6,"48,790",1,25,0
2013,6,7,"16,553",0,25.7,0
2013,6,8,"28,753",0,26.4,0
2013,6,9,"24,923",0,27.4,0
2013,6,10,"6,606",0,27.5,0
2013,6,11,"7,241",0,23.7,7
2013,6,12,"2,887",0,20.5,6.5
2013,6,13,"10,452",0,23,0
2013,6,14,"11,218",0,24.6,0
2013,6,15,"23,225",0,24.6,0
2013,6,16,"24,358",0,22.5,0
2013,6,17,"4,631",0,22.3,0.5
2013,6,18,"1,000",0,21.7,12
2013,6,19,"6,847",0,24.3,0.1
2013,6,20,"7,758",0,25.8,0
2013,6,21,"18,224",0,26.6,0
2013,6,22,"17,769",0,25.1,0
2013,6,23,"22,461",0,22.9,0.3
2013,6,24,"5,688",0,23.5,0
2013,6,25,"5,238",0,25.1,0
2013,6,26,"5,253",0,24.5,0
2013,6,27,"5,522",0,25.1,0
2013,6,28,"5,100",0,25.5,1.5
2013,6,29,"13,917",0,27.2,0
2013,6,30,"11,628",0,27.7,0.2
2013,7,1,"3,316",0,27.1,0
2013,7,2,583,0,24.3,51.5
2013,7,3,"2,786",0,25.2,0
2013,7,4,"2,234",0,24.9,32.5
2013,7,5,"3,216",0,25.6,1
2013,7,6,"11,423",0,25.2,0
2013,7,7,"7,185",0,24.9,3
2013,7,8,"2,202",0,24.3,68
2013,7,9,"2,209",0,24.5,6.5
2013,7,10,"2,272",0,25.3,1
2013,7,11,"2,245",0,24.6,14
2013,7,12,"1,457",0,23.6,74
2013,7,13,"3,133",0,24.2,165
2013,7,14,"2,439",0,24.1,23
2013,7,15,"1,547",0,26.5,3.5
2013,7,16,"2,856",0,26.9,1.5
2013,7,17,"2,074",0,24.2,18.5
2013,7,18,"3,080",0,25.1,26.5
2013,7,19,"4,574",0,26.8,0
2013,7,20,"11,980",0,27,1
2013,7,21,"7,324",0,26.8,0.5
2013,7,22,"1,608",0,26.4,84.5
2013,7,23,918,0,25.7,56.5
2013,7,24,"3,203",0,24.7,11.5
2013,7,25,"5,264",0,26,0
2013,7,26,"5,254",0,26.5,0
2013,7,27,"12,834",0,26.2,0.2
2013,7,28,"5,146",0,25.3,11
2013,7,29,"8,598",0,26.5,3.5
2013,7,30,"8,902",0,26.3,9.5
2013,7,31,"8,568",0,26.4,8.5
2013,8,1,"11,465",0,28,0
2013,8,2,"8,935",0,27.4,7.5
2013,8,3,"12,508",0,28.9,0.1
2013,8,4,"9,375",0,28.3,4.5
2013,8,5,"4,730",0,27.7,7
2013,8,6,"3,587",0,26.4,45
2013,8,7,"4,816",0,28.7,0
2013,8,8,"6,455",0,29.3,0
2013,8,9,"4,380",0,29.2,0
2013,8,10,"8,111",0,28,2
2013,8,11,"9,444",0,28.7,0
2013,8,12,"3,251",0,29.3,0
2013,8,13,"3,549",0,29,0
2013,8,14,"4,124",0,28.6,0
2013,8,15,"11,294",1,28.7,0
2013,8,16,"4,915",0,28.7,4.5
2013,8,17,"11,383",0,28.7,0
2013,8,18,"9,249",0,28.3,13
2013,8,19,"3,142",0,28.2,6
2013,8,20,"3,059",0,27.4,0
2013,8,21,"4,813",0,28.8,0
2013,8,22,"3,229",0,29.3,0
2013,8,23,"2,562",0,25.7,35
2013,8,24,"12,265",0,26.6,0
2013,8,25,"14,808",0,27.1,0
2013,8,26,"3,552",0,27,0
2013,8,27,"3,809",0,25.6,0
2013,8,28,"3,913",0,26.4,0
2013,8,29,"1,008",0,25.5,21.5
2013,8,30,"4,997",0,25.1,0
2013,8,31,"24,555",0,24,2.5
2013,9,1,"30,518",0,23.5,0
2013,9,2,"4,799",0,22.4,0
